team,enemy,win,home,diff
MEM,BKN,1,0,14.0
GSW,CLE,1,1,14.0
MIN,NOP,1,0,14.0
DEN,HOU,1,0,13.0
MEM,SAS,1,1,13.0
BOS,ORL,1,0,13.0
PHI,ORL,1,1,13.0
CHI,CLE,1,1,13.0
MEM,CHI,1,1,13.0
SAC,NOP,1,1,13.0
BOS,NOP,1,1,12.0
OKC,HOU,1,1,12.0
MEM,NOP,1,0,12.0
TOR,LAL,1,0,11.0
CHA,PHI,1,0,11.0
IND,MIA,1,1,11.0
CHI,SAS,1,1,11.0
PHX,LAL,1,0,10.0
MIA,ORL,1,1,10.0
MIN,SAC,1,1,10.0
PHI,NOP,1,1,10.0
UTA,DET,1,1,10.0
PHI,CLE,1,1,10.0
CHA,WAS,1,1,10.0
DET,CLE,1,1,10.0
SAC,CHI,1,1,9.0
DAL,PHI,1,1,9.0
DEN,ATL,1,1,9.0
NOP,MIN,1,0,9.0
TOR,WAS,1,0,9.0
BOS,DET,1,0,9.0
MIL,IND,1,1,9.0
DEN,NOP,1,1,8.0
SAS,OKC,1,0,8.0
CHA,NYK,1,1,8.0
OKC,NOP,1,0,8.0
DET,PHI,1,1,8.0
ATL,LAL,1,1,8.0
WAS,MIN,1,1,8.0
DEN,GSW,1,1,7.0
ORL,BKN,1,0,7.0
MEM,TOR,1,0,7.0
MIL,DAL,1,0,7.0
MIL,CHI,1,0,6.0
WAS,ORL,1,1,6.0
BOS,CLE,1,0,6.0
MIA,BKN,1,0,6.0
BOS,DEN,1,1,6.0
DEN,WAS,1,1,6.0
DET,ORL,1,1,5.0
PHI,BOS,1,0,5.0
BKN,POR,1,1,5.0
CHI,LAL,1,1,5.0
PHI,LAL,1,0,5.0
LAL,DET,1,0,5.0
CHI,LAC,1,1,5.0
WAS,NOP,1,1,5.0
DAL,LAL,1,0,5.0
PHI,ORL,1,1,5.0
LAL,UTA,1,1,5.0
MEM,LAL,1,1,5.0
MIA,BKN,1,1,4.0
PHX,SAS,1,1,4.0
CLE,DET,1,1,4.0
LAC,DET,1,0,4.0
CHI,BKN,1,0,4.0
ORL,GSW,1,1,4.0
CHI,MIN,1,0,4.0
WAS,BOS,1,1,3.0
SAC,SAS,1,0,3.0
NYK,WAS,1,1,3.0
WAS,CLE,1,0,3.0
TOR,BOS,1,1,3.0
LAC,LAL,1,0,3.0
BKN,ORL,1,1,2.0
WAS,OKC,1,0,2.0
POR,LAL,1,1,2.0
GSW,HOU,1,1,2.0
OKC,SAC,1,1,2.0
CLE,BOS,1,1,2.0
SAS,BOS,1,0,2.0
LAC,DEN,1,1,2.0
CLE,TOR,1,0,1.0
SAC,DAL,1,1,1.0
CLE,SAC,1,0,1.0
PHI,LAC,0,1,-1.0
BKN,WAS,0,0,-1.0
BKN,TOR,0,0,-1.0
WAS,BKN,0,1,-1.0
GSW,DEN,0,1,-1.0
HOU,GSW,0,0,-2.0
ATL,PHI,0,1,-2.0
HOU,TOR,0,0,-2.0
CHI,PHX,0,1,-3.0
WAS,HOU,0,1,-3.0
MIA,LAL,0,0,-3.0
IND,ATL,0,1,-3.0
SAC,IND,0,1,-3.0
DEN,CLE,0,0,-3.0
GSW,DEN,0,1,-3.0
BOS,LAC,0,0,-3.0
ORL,CHI,0,0,-4.0
CHA,PHI,0,1,-4.0
CLE,MEM,0,1,-4.0
NYK,MEM,0,0,-4.0
DAL,UTA,0,0,-4.0
NOP,SAS,0,1,-4.0
CHA,MIA,0,1,-4.0
PHI,PHX,0,1,-5.0
SAC,PHX,0,1,-5.0
OKC,CLE,0,1,-5.0
DEN,ORL,0,0,-5.0
UTA,HOU,0,1,-5.0
NOP,OKC,0,0,-5.0
ATL,NOP,0,1,-5.0
IND,DET,0,0,-5.0
SAS,GSW,0,1,-6.0
SAS,PHI,0,1,-6.0
CLE,PHI,0,0,-6.0
WAS,LAC,0,0,-6.0
CHI,MIL,0,1,-6.0
SAS,UTA,0,1,-6.0
SAS,MIN,0,0,-6.0
ORL,CLE,0,0,-6.0
ATL,CLE,0,0,-6.0
DET,MIA,0,0,-7.0
HOU,NYK,0,0,-7.0
MIA,PHI,0,0,-7.0
TOR,MEM,0,1,-7.0
LAL,BKN,0,1,-7.0
PHI,POR,0,0,-7.0
LAC,PHX,0,0,-7.0
MIL,WAS,0,0,-7.0
LAC,DAL,0,1,-8.0
DET,MIA,0,1,-8.0
ORL,IND,0,1,-8.0
PHX,MEM,0,0,-8.0
BOS,SAS,0,0,-8.0
MIL,SAS,0,1,-9.0
CHI,SAC,0,0,-9.0
DET,HOU,0,1,-9.0
PHI,BKN,0,0,-9.0
POR,ATL,0,0,-9.0
MIN,GSW,0,0,-9.0
OKC,DAL,0,1,-9.0
BOS,WAS,0,1,-9.0
DET,BOS,0,1,-9.0
PHI,PHX,0,0,-10.0
SAC,MIN,0,0,-10.0
CHA,ATL,0,0,-10.0
IND,PHX,0,0,-10.0
NOP,HOU,0,0,-10.0
SAS,MIL,0,1,-10.0
ORL,MIA,0,0,-10.0
IND,WAS,0,0,-10.0
DET,BOS,0,0,-11.0
LAC,DEN,0,0,-12.0
ORL,ATL,0,1,-12.0
DEN,UTA,0,0,-12.0
CHA,TOR,0,0,-12.0
MIN,TOR,0,1,-12.0
OKC,ATL,0,0,-12.0
OKC,MIA,0,0,-12.0
HOU,GSW,0,0,-13.0
IND,PHI,0,0,-13.0
NOP,PHX,0,1,-13.0
WAS,GSW,0,0,-14.0
CHA,LAC,0,0,-14.0
LAC,MEM,0,1,-15.0
BOS,LAL,0,0,-15.0
WAS,CLE,0,1,-15.0
SAS,DEN,0,1,-15.0
MIA,BKN,0,1,-15.0
HOU,DEN,0,0,-15.0
LAL,MIL,0,1,-15.0
NOP,MIA,0,0,-15.0
WAS,ATL,0,0,-15.0
HOU,POR,0,1,-15.0
TOR,UTA,0,0,-16.0
DAL,NOP,0,1,-16.0
DET,ORL,0,0,-16.0
SAC,DAL,0,1,-16.0
IND,TOR,0,0,-18.0
BKN,GSW,0,1,-18.0
SAC,UTA,0,1,-18.0
CHA,MIA,0,1,-18.0
SAC,SAS,0,0,-19.0
LAL,MIN,0,0,-20.0
WAS,MEM,0,0,-20.0
DAL,MIN,0,0,-21.0
OKC,LAL,0,1,-21.0
CLE,CHA,0,1,-21.0
MIA,PHX,0,1,-21.0
IND,ATL,0,0,-21.0
LAC,UTA,0,0,-21.0
CHA,GSW,0,0,-22.0
HOU,MEM,0,1,-24.0
LAC,NOP,0,0,-24.0
MIL,PHX,0,0,-24.0
SAC,MEM,0,1,-25.0
TOR,ATL,0,0,-27.0
DET,MIL,0,1,-30.0
DET,MEM,0,0,-30.0
CHA,PHX,0,0,-31.0
IND,CHA,0,1,-32.0
BKN,BOS,0,1,-35.0
MIL,DEN,0,1,-36.0
LAL,DEN,0,0,-37.0
DAL,GSW,0,0,-38.0
CHI,GSW,0,1,-42.0
OKC,UTA,1,1,28.0
ATL,MEM,1,1,26.0
CLE,PHX,1,1,25.0
MIN,LAL,1,0,17.0
OKC,GSW,1,1,17.0
MIL,BKN,1,0,15.0
SAS,GSW,1,1,14.0
TOR,POR,1,0,14.0
DET,SAS,1,1,14.0
MIL,NYK,1,0,14.0
NYK,PHX,1,1,13.0
POR,DET,1,1,13.0
OKC,CHI,1,1,13.0
SAS,CLE,1,1,12.0
LAC,PHX,1,0,12.0
IND,BKN,1,0,12.0
PHI,DAL,1,1,12.0
MIA,BKN,1,0,12.0
LAC,TOR,1,0,11.0
OKC,CHA,1,0,10.0
GSW,ORL,1,1,10.0
PHI,ATL,1,0,10.0
WAS,PHX,1,0,10.0
SAS,MEM,1,1,9.0
MIL,WAS,1,0,9.0
NYK,BOS,1,1,9.0
DET,MIL,1,1,9.0
POR,LAC,1,1,9.0
NOP,PHX,1,1,9.0
MIL,NYK,1,1,8.0
NYK,TOR,1,1,8.0
MIN,DEN,1,0,8.0
SAS,MIN,1,1,8.0
IND,ORL,1,0,8.0
ORL,MIA,1,1,7.0
ORL,MEM,1,1,7.0
POR,ORL,1,0,7.0
MIL,DAL,1,1,7.0
LAC,CHI,1,0,6.0
SAC,ORL,1,0,6.0
MIL,PHX,1,0,6.0
ATL,MIA,1,1,6.0
OKC,MIA,1,1,6.0
MIN,LAC,1,1,6.0
IND,MIA,1,1,6.0
PHI,MIA,1,1,6.0
CHI,MIL,1,0,6.0
BKN,PHX,1,0,6.0
LAL,DAL,1,0,6.0
MIN,ORL,1,1,6.0
MIL,CHA,1,1,5.0
LAC,TOR,1,1,5.0
OKC,HOU,1,1,5.0
ORL,DAL,1,1,5.0
PHI,DEN,1,0,5.0
MIL,ATL,1,1,5.0
MIL,DET,1,1,4.0
MIL,DET,1,1,4.0
GSW,OKC,1,0,4.0
POR,PHI,1,1,4.0
NOP,IND,1,1,4.0
DAL,IND,1,0,4.0
ORL,BKN,1,1,4.0
OKC,MIN,1,1,4.0
SAC,MIA,1,1,4.0
MIA,CHA,1,1,4.0
IND,SAC,1,0,3.0
MIN,OKC,1,1,3.0
GSW,SAS,1,1,3.0
DEN,DAL,1,1,3.0
MIA,ATL,1,1,3.0
IND,WAS,1,0,3.0
DET,MIN,1,0,3.0
SAS,BOS,1,1,3.0
PHX,MEM,1,1,2.0
BOS,HOU,1,1,1.0
MIN,DAL,1,0,1.0
NOP,MIA,1,1,1.0
POR,SAS,1,1,1.0
OKC,DET,0,1,-1.0
MIN,CHI,0,0,-1.0
LAL,MIL,0,1,-2.0
TOR,GSW,0,1,-2.0
MEM,SAS,0,0,-2.0
ORL,IND,0,0,-2.0
MEM,DET,0,0,-2.0
MEM,IND,0,1,-3.0
SAS,ATL,0,0,-3.0
OKC,MIN,0,0,-3.0
DET,NOP,0,0,-3.0
BOS,CLE,0,0,-3.0
WAS,POR,0,1,-3.0
OKC,POR,0,1,-3.0
POR,DEN,0,0,-3.0
NYK,DET,0,0,-3.0
DET,SAS,0,0,-3.0
LAL,POR,0,1,-3.0
NYK,CLE,0,1,-3.0
SAS,LAC,0,0,-3.0
DAL,DEN,0,0,-3.0
SAS,OKC,0,0,-3.0
CHI,NOP,0,0,-4.0
CHI,WAS,0,0,-4.0
NYK,DET,0,1,-4.0
POR,BKN,0,1,-4.0
MEM,UTA,0,1,-4.0
MIL,HOU,0,0,-4.0
POR,BOS,0,1,-5.0
SAC,HOU,0,1,-5.0
MIL,CHA,0,0,-5.0
DEN,WAS,0,1,-5.0
LAC,MIA,0,0,-5.0
TOR,GSW,0,0,-5.0
POR,MEM,0,0,-5.0
WAS,MIN,0,1,-5.0
MEM,CHA,0,1,-5.0
IND,TOR,0,0,-5.0
SAC,LAC,0,1,-6.0
SAS,PHI,0,0,-6.0
NOP,MIN,0,1,-6.0
PHX,TOR,0,1,-6.0
NOP,HOU,0,1,-6.0
ORL,MIL,0,1,-7.0
MIA,ORL,0,0,-7.0
MIL,LAC,0,1,-7.0
SAC,SAS,0,1,-7.0
ATL,DET,0,0,-7.0
MIL,NOP,0,0,-7.0
SAC,DAL,0,1,-7.0
WAS,MIL,0,1,-7.0
MIL,CLE,0,0,-7.0
CLE,WAS,0,1,-7.0
ORL,MIL,0,0,-7.0
CHA,SAS,0,0,-7.0
GSW,DEN,0,0,-7.0
DAL,MIA,0,1,-7.0
BOS,ORL,0,1,-8.0
ORL,LAC,0,0,-8.0
MEM,POR,0,1,-8.0
WAS,SAS,0,0,-8.0
MEM,LAC,0,0,-8.0
MIN,MEM,0,1,-8.0
MIN,SAS,0,0,-8.0
NOP,DAL,0,1,-8.0
UTA,POR,0,0,-9.0
MEM,LAC,0,1,-9.0
UTA,TOR,0,1,-9.0
ATL,PHI,0,0,-10.0
SAC,PHX,0,1,-10.0
MEM,BKN,0,1,-10.0
CHI,SAS,0,1,-10.0
ATL,IND,0,1,-10.0
LAL,IND,0,0,-10.0
DEN,GSW,0,0,-10.0
LAL,MEM,0,1,-10.0
NOP,MIN,0,0,-11.0
PHX,HOU,0,0,-11.0
GSW,CHA,0,1,-11.0
TOR,BOS,0,0,-11.0
CHA,LAL,0,1,-11.0
IND,PHI,0,0,-11.0
ATL,SAS,0,0,-11.0
NYK,DEN,0,0,-12.0
SAC,POR,0,0,-12.0
LAL,TOR,0,0,-12.0
SAS,LAL,0,0,-12.0
NYK,DAL,0,1,-13.0
SAC,LAL,0,0,-13.0
PHX,LAC,0,0,-13.0
MIL,UTA,0,0,-13.0
SAC,SAS,0,0,-13.0
OKC,PHX,0,0,-14.0
LAC,PHI,0,0,-14.0
POR,TOR,0,1,-14.0
LAC,MIN,0,0,-14.0
CLE,BOS,0,0,-14.0
MEM,TOR,0,0,-15.0
LAC,CHA,0,0,-15.0
CLE,SAS,0,1,-16.0
SAC,GSW,0,1,-16.0
SAC,DEN,0,1,-16.0
LAL,MIN,0,1,-17.0
MIA,GSW,0,0,-17.0
UTA,MIL,0,0,-17.0
SAC,DEN,0,0,-17.0
DEN,CHA,0,0,-17.0
PHX,SAS,0,0,-17.0
SAC,MIN,0,1,-18.0
MIN,HOU,0,0,-18.0
LAL,MIN,0,0,-18.0
NOP,PHI,0,0,-18.0
WAS,CHI,0,0,-19.0
GSW,LAC,0,1,-19.0
PHX,LAL,0,0,-19.0
ATL,LAL,0,1,-19.0
GSW,OKC,0,1,-20.0
ATL,POR,0,0,-21.0
UTA,HOU,0,0,-21.0
NYK,HOU,0,1,-22.0
MIL,DET,0,0,-23.0
IND,HOU,0,1,-23.0
NOP,UTA,0,1,-24.0
MIN,UTA,0,1,-24.0
SAS,NOP,0,0,-24.0
DAL,MIN,0,1,-24.0
OKC,LAL,0,0,-25.0
MEM,MIA,0,1,-25.0
BKN,MIL,0,0,-25.0
IND,CHA,0,1,-26.0
DAL,PHX,0,1,-27.0
ORL,WAS,0,0,-27.0
CHI,HOU,0,0,-32.0
CLE,HOU,0,1,-32.0
PHI,TOR,0,0,-34.0
ORL,UTA,0,1,-40.0
SAS,PHX,1,1,33.0
CHI,LAL,1,0,23.0
MIA,ORL,1,1,22.0
SAS,LAL,1,1,22.0
UTA,IND,1,0,21.0
SAC,LAL,1,0,19.0
SAS,SAC,1,0,18.0
SAS,MIA,1,0,18.0
MIA,CHI,1,1,18.0
SAC,LAL,1,1,18.0
MIL,DEN,1,1,18.0
HOU,LAL,1,0,17.0
PHX,NOP,1,1,16.0
DEN,NYK,1,1,16.0
MEM,LAL,1,1,16.0
BOS,MIL,1,1,15.0
CHA,DAL,1,0,14.0
SAS,IND,1,1,14.0
IND,MIA,1,1,13.0
MIL,GSW,1,1,13.0
LAL,DET,1,1,12.0
UTA,NOP,1,0,12.0
WAS,PHI,1,1,12.0
IND,NYK,1,1,12.0
IND,BOS,1,0,11.0
DEN,DET,1,0,11.0
UTA,LAC,1,0,11.0
MIL,PHX,1,1,11.0
TOR,UTA,1,1,10.0
DET,MIN,1,0,10.0
CHA,LAL,1,1,10.0
NYK,PHI,1,0,10.0
CLE,MIA,1,1,10.0
TOR,ATL,1,0,10.0
CHI,DEN,1,1,9.0
BKN,PHI,1,1,9.0
BOS,BKN,1,0,9.0
MIL,BKN,1,0,9.0
IND,ORL,1,0,9.0
SAS,CHI,1,1,8.0
TOR,MIA,1,1,8.0
IND,DET,1,1,8.0
WAS,PHI,1,1,8.0
ORL,PHI,1,0,8.0
NOP,DAL,1,0,7.0
CHI,UTA,1,1,7.0
LAC,SAC,1,0,7.0
LAL,MEM,1,1,7.0
ATL,DET,1,1,7.0
MEM,NOP,1,1,7.0
DEN,LAC,1,0,6.0
OKC,DEN,1,0,6.0
MIA,NOP,1,1,6.0
CLE,NYK,1,0,6.0
SAS,LAL,1,0,6.0
MEM,ORL,1,1,6.0
DAL,MIN,1,0,6.0
TOR,CHA,1,1,6.0
TOR,ORL,1,1,5.0
BOS,UTA,1,1,5.0
DEN,CHI,1,1,5.0
WAS,PHI,1,0,5.0
SAS,DAL,1,0,5.0
LAL,UTA,1,1,5.0
LAL,NOP,1,1,4.0
OKC,UTA,1,0,4.0
SAC,PHX,1,0,4.0
DEN,SAS,1,1,4.0
DET,CHI,1,1,4.0
MIN,SAC,1,1,4.0
MIL,IND,1,0,4.0
SAC,LAL,1,1,3.0
POR,MIN,1,1,3.0
MIL,CLE,1,1,3.0
TOR,WAS,1,1,3.0
CHI,SAS,1,1,3.0
OKC,SAC,1,1,3.0
ATL,DAL,1,0,3.0
MEM,CLE,1,0,3.0
PHX,ORL,1,1,3.0
TOR,CLE,1,1,2.0
DAL,LAL,1,0,2.0
UTA,DAL,1,0,2.0
CHI,IND,1,1,2.0
LAL,MIA,1,1,2.0
TOR,POR,1,1,2.0
LAC,DET,1,0,2.0
CHI,IND,1,1,1.0
MEM,POR,1,1,1.0
DEN,PHI,1,1,1.0
MEM,DEN,1,0,1.0
DEN,BKN,0,1,-1.0
WAS,IND,0,1,-1.0
CHI,PHX,0,1,-2.0
UTA,SAC,0,1,-2.0
DET,LAC,0,1,-2.0
HOU,DAL,0,0,-2.0
ORL,LAC,0,0,-2.0
POR,LAC,0,0,-2.0
POR,NYK,0,1,-2.0
TOR,CHI,0,1,-2.0
NOP,MEM,0,0,-2.0
WAS,BOS,0,1,-2.0
OKC,MIN,0,1,-3.0
DEN,MIA,0,1,-3.0
UTA,GSW,0,1,-3.0
MIA,IND,0,0,-3.0
NOP,LAL,0,0,-4.0
NOP,CHI,0,0,-4.0
IND,CLE,0,0,-4.0
DET,BKN,0,0,-4.0
OKC,CLE,0,0,-4.0
OKC,SAS,0,0,-4.0
MEM,DEN,0,1,-4.0
PHI,MIL,0,0,-4.0
DAL,SAS,0,0,-5.0
SAC,LAC,0,0,-5.0
SAC,CHI,0,1,-5.0
BKN,TOR,0,0,-5.0
BOS,DET,0,1,-5.0
MEM,PHX,0,0,-5.0
MIN,HOU,0,0,-5.0
LAL,PHX,0,1,-5.0
TOR,GSW,0,0,-5.0
CHI,BOS,0,0,-5.0
NYK,HOU,0,1,-5.0
PHI,WAS,0,1,-5.0
POR,CHI,0,1,-5.0
ATL,IND,0,0,-6.0
MIA,MIL,0,0,-6.0
NYK,DET,0,0,-6.0
NOP,MIA,0,0,-6.0
OKC,DET,0,0,-6.0
DET,BOS,0,1,-6.0
MIA,GSW,0,1,-6.0
PHI,LAC,0,1,-6.0
TOR,SAS,0,0,-7.0
WAS,MIL,0,0,-7.0
WAS,NYK,0,1,-7.0
TOR,CHI,0,0,-7.0
LAL,BOS,0,1,-7.0
BKN,MIL,0,1,-7.0
NYK,BOS,0,1,-8.0
NOP,NYK,0,0,-8.0
BOS,SAS,0,1,-8.0
PHX,MIA,0,1,-8.0
SAC,MIN,0,1,-8.0
PHX,GSW,0,1,-8.0
MIN,TOR,0,0,-9.0
MEM,DAL,0,0,-9.0
ORL,IND,0,1,-9.0
OKC,CHI,0,1,-9.0
UTA,DAL,0,0,-9.0
DEN,UTA,0,0,-9.0
SAC,GSW,0,1,-9.0
BKN,BOS,0,1,-9.0
PHI,NYK,0,1,-10.0
MEM,UTA,0,0,-10.0
DET,SAS,0,1,-10.0
PHX,PHI,0,0,-10.0
SAC,SAS,0,0,-10.0
MIA,CLE,0,0,-10.0
PHI,CLE,0,1,-10.0
CHA,MIA,0,0,-10.0
MIL,CHI,0,0,-11.0
NYK,ATL,0,1,-11.0
LAL,DEN,0,1,-11.0
NOP,MIL,0,0,-11.0
ORL,MIA,0,0,-11.0
CHI,NYK,0,0,-12.0
TOR,BOS,0,0,-12.0
LAC,IND,0,1,-12.0
MEM,ATL,0,0,-12.0
PHI,DET,0,1,-12.0
SAC,NOP,0,1,-12.0
HOU,MEM,0,0,-12.0
DET,NYK,0,0,-13.0
ATL,BOS,0,0,-13.0
LAC,CLE,0,0,-13.0
LAL,SAS,0,1,-13.0
GSW,MIL,0,0,-13.0
WAS,DET,0,0,-13.0
CHI,ORL,0,0,-13.0
ORL,NYK,0,0,-13.0
MIA,HOU,0,0,-13.0
MEM,SAS,0,1,-14.0
LAL,POR,0,1,-14.0
SAS,CLE,0,0,-14.0
DET,GSW,0,0,-14.0
HOU,CLE,0,1,-14.0
DEN,ATL,0,1,-14.0
DAL,CHA,0,1,-14.0
NYK,MIL,0,0,-15.0
MIA,UTA,0,0,-15.0
OKC,BOS,0,1,-15.0
CLE,MIA,0,0,-15.0
BKN,CHI,0,0,-16.0
SAC,SAS,0,1,-16.0
NOP,GSW,0,0,-16.0
DAL,LAC,0,0,-16.0
PHX,DAL,0,1,-16.0
DET,SAS,0,0,-16.0
DEN,UTA,0,1,-16.0
NYK,DEN,0,0,-16.0
MIL,BOS,0,1,-16.0
LAL,HOU,0,1,-17.0
ORL,ATL,0,0,-17.0
MIA,POR,0,0,-17.0
MIL,NOP,0,0,-17.0
NYK,MIA,0,1,-17.0
PHX,DEN,0,0,-18.0
DEN,MIL,0,0,-18.0
DEN,ATL,0,0,-18.0
MIA,CHA,0,0,-18.0
NYK,POR,0,1,-19.0
CHA,OKC,0,1,-19.0
DAL,OKC,0,0,-19.0
NOP,WAS,0,0,-20.0
PHX,LAL,0,0,-20.0
ATL,SAS,0,0,-20.0
CHA,SAS,0,0,-20.0
DEN,BOS,0,1,-20.0
DET,MIL,0,0,-21.0
NYK,GSW,0,1,-21.0
CHI,WAS,0,0,-21.0
MIL,TOR,0,1,-21.0
CHI,ORL,0,0,-22.0
LAL,LAC,0,0,-22.0
BKN,UTA,0,1,-22.0
MIA,DET,0,0,-23.0
DEN,PHX,0,0,-24.0
ORL,CLE,0,0,-25.0
ORL,DET,0,0,-26.0
NYK,CHI,0,0,-27.0
NYK,TOR,0,1,-27.0
BKN,ATL,0,0,-28.0
PHX,SAS,0,1,-28.0
PHI,UTA,0,1,-28.0
CHA,UTA,0,0,-29.0
DAL,SAS,0,0,-29.0
PHX,CHA,0,0,-34.0
PHX,UTA,0,0,-34.0
ORL,CLE,0,1,-35.0
PHI,ATL,0,1,-38.0
BOS,ORL,1,0,30.0
TOR,ORL,1,0,30.0
SAS,CLE,1,1,29.0
ATL,CHA,1,1,27.0
DET,ORL,1,1,26.0
MIL,PHX,1,0,25.0
CHI,POR,1,0,25.0
MIA,MIL,1,1,23.0
POR,LAL,1,0,21.0
IND,DET,1,1,21.0
OKC,MIN,1,1,20.0
ATL,BKN,1,0,20.0
OKC,BKN,1,1,19.0
PHI,DET,1,0,18.0
DET,DEN,1,1,17.0
ATL,PHI,1,1,17.0
MIL,CLE,1,1,17.0
PHX,CHA,1,1,17.0
GSW,LAC,1,0,17.0
WAS,NYK,1,1,16.0
SAC,DEN,1,1,16.0
IND,PHX,1,0,15.0
NYK,CHI,1,1,15.0
OKC,CHI,1,0,15.0
DAL,OKC,1,1,15.0
NYK,DET,1,1,14.0
MIL,IND,1,1,14.0
SAS,OKC,1,1,14.0
LAC,UTA,1,1,13.0
OKC,PHX,1,1,13.0
MIN,PHX,1,0,13.0
UTA,ORL,1,0,13.0
IND,PHI,1,1,13.0
UTA,BKN,1,0,12.0
TOR,NYK,1,1,11.0
LAC,PHX,1,1,11.0
NYK,MIA,1,0,11.0
CHI,TOR,1,1,11.0
CHA,MIL,1,0,11.0
MIL,MEM,1,1,10.0
IND,CHI,1,1,10.0
CHI,UTA,1,1,9.0
MIA,BKN,1,0,9.0
POR,PHX,1,0,9.0
CHI,ORL,1,0,8.0
DEN,IND,1,0,8.0
BOS,DAL,1,1,7.0
PHX,DAL,1,0,7.0
CHI,CHA,1,1,7.0
MIN,PHX,1,1,7.0
ORL,CHI,1,1,7.0
UTA,NYK,1,1,7.0
DET,POR,1,1,7.0
ORL,BKN,1,1,7.0
UTA,ORL,1,1,7.0
LAL,SAS,1,0,7.0
IND,SAC,1,0,6.0
MIA,IND,1,1,6.0
DEN,OKC,1,0,6.0
CHA,MIA,1,0,6.0
TOR,POR,1,1,6.0
ORL,DET,1,0,6.0
ORL,PHX,1,0,6.0
LAL,MEM,1,1,5.0
WAS,DET,1,0,4.0
WAS,PHX,1,0,4.0
SAS,IND,1,0,4.0
ATL,NYK,1,1,4.0
SAC,MEM,1,0,4.0
MIL,OKC,1,1,4.0
MIL,BKN,1,0,4.0
LAC,MIA,1,0,4.0
CHA,BKN,1,1,4.0
SAC,GSW,1,1,3.0
MIA,WAS,1,0,3.0
MIN,TOR,1,1,3.0
BOS,BKN,1,0,3.0
MIL,POR,1,0,3.0
IND,WAS,1,1,2.0
SAS,TOR,1,0,2.0
OKC,MIN,1,0,2.0
DAL,LAC,1,0,2.0
SAC,PHI,1,1,2.0
PHI,MIN,1,1,2.0
MEM,ORL,1,1,1.0
PHI,NYK,1,1,1.0
MEM,DEN,1,1,1.0
DET,BKN,1,1,1.0
DAL,POR,1,0,1.0
TOR,NYK,1,0,1.0
SAC,LAL,1,0,1.0
PHI,NYK,0,0,-1.0
IND,SAS,0,0,-1.0
GSW,MIN,0,0,-1.0
PHI,NYK,0,0,-1.0
PHX,MIN,0,1,-1.0
NYK,PHX,0,0,-2.0
MIN,HOU,0,1,-2.0
MIN,DEN,0,0,-2.0
WAS,SAS,0,0,-2.0
DET,BOS,0,1,-2.0
POR,MEM,0,0,-2.0
CHI,POR,0,1,-2.0
OKC,ORL,0,1,-2.0
MIN,UTA,0,1,-2.0
SAS,HOU,0,1,-2.0
LAC,OKC,0,1,-2.0
MIN,PHI,0,0,-2.0
NYK,PHI,0,0,-3.0
DET,MIL,0,0,-3.0
DET,HOU,0,1,-3.0
NYK,WAS,0,1,-3.0
LAL,MEM,0,0,-3.0
OKC,IND,0,0,-3.0
ATL,OKC,0,1,-3.0
PHX,POR,0,0,-3.0
MIA,ATL,0,1,-3.0
NYK,WAS,0,1,-3.0
DEN,MIN,0,0,-3.0
SAC,NYK,0,1,-3.0
MIN,SAC,0,0,-3.0
DET,TOR,0,1,-3.0
OKC,HOU,0,1,-3.0
ORL,WAS,0,1,-3.0
MIA,BOS,0,0,-4.0
ORL,MIL,0,0,-4.0
BKN,HOU,0,0,-4.0
PHX,ATL,0,0,-4.0
NYK,ATL,0,0,-4.0
ATL,CHA,0,0,-4.0
ATL,GSW,0,0,-5.0
PHX,UTA,0,0,-5.0
MIL,PHI,0,1,-5.0
ORL,PHX,0,1,-5.0
CHI,WAS,0,0,-5.0
TOR,SAC,0,1,-5.0
CHA,DET,0,0,-6.0
CHA,CHI,0,1,-6.0
PHX,LAC,0,1,-6.0
MIL,CLE,0,1,-6.0
DEN,HOU,0,0,-6.0
MIN,POR,0,1,-6.0
HOU,LAL,0,0,-6.0
PHI,OKC,0,1,-6.0
IND,NYK,0,1,-6.0
NOP,ORL,0,0,-7.0
MIA,SAS,0,1,-7.0
DEN,WAS,0,0,-7.0
TOR,MIL,0,0,-7.0
MIN,UTA,0,0,-7.0
CHA,MIA,0,0,-7.0
MIA,PHI,0,0,-7.0
MIN,WAS,0,0,-7.0
CHI,BOS,0,0,-7.0
MIN,SAS,0,1,-7.0
LAC,WAS,0,0,-7.0
NYK,GSW,0,1,-7.0
IND,BOS,0,1,-7.0
ORL,CHI,0,1,-8.0
TOR,PHX,0,0,-8.0
DAL,TOR,0,1,-8.0
NYK,DAL,0,0,-8.0
NOP,CHI,0,0,-8.0
MEM,OKC,0,0,-8.0
SAC,ORL,0,0,-8.0
MIA,PHI,0,0,-8.0
DEN,MIA,0,1,-8.0
ORL,MIL,0,1,-8.0
LAC,SAS,0,1,-8.0
WAS,MIA,0,0,-8.0
ATL,MIN,0,1,-8.0
UTA,TOR,0,0,-8.0
PHX,GSW,0,1,-9.0
UTA,CHI,0,0,-9.0
ORL,POR,0,1,-9.0
MIN,UTA,0,1,-9.0
TOR,WAS,0,1,-9.0
IND,BKN,0,0,-9.0
ATL,BKN,0,0,-9.0
CHI,ATL,0,0,-9.0
UTA,DEN,0,0,-10.0
NOP,GSW,0,0,-10.0
SAC,SAS,0,0,-10.0
BKN,TOR,0,1,-10.0
